Exp_TotalAmount,IsAffidavit,ExpCat_ID,Dept_ID,Submission_Gap,Is_Weekend,Is_Round_Number,Label,Log_Amount,HighAmt_NoReceipt,Amount_Tier,SameDay_NoReceipt,Gap_Ratio
24412.77,0,8,101,55,0,0,0,10.102902596361252,0,2,0,0.9166666666666666
38259.15,0,2,103,6,0,0,0,10.552164163530207,0,2,0,0.1
2618.98,0,4,101,1,0,0,0,7.87092196313822,0,1,0,0.016666666666666666
2201.64,1,2,104,17,0,0,0,7.69741191992189,0,1,0,0.2833333333333333
279.19,0,4,105,9,0,0,0,5.635467944472328,0,0,0,0.15
42783.52,0,1,102,8,0,0,0,10.663931633904099,0,2,0,0.13333333333333333
2210.49,0,5,105,24,0,0,0,7.701421775480387,0,1,0,0.4
38274.83,1,3,101,23,1,0,1,10.552573905463854,1,2,0,0.38333333333333336
3000.0,0,4,101,0,0,1,0,8.006700845440367,0,1,0,0.0
34765.65,0,1,104,3,0,0,0,10.456413872934254,0,2,0,0.05
48500.0,1,5,104,0,1,1,1,10.789339695269716,1,2,1,0.0
832.96,0,3,105,20,1,0,0,6.726185439577856,0,0,0,0.3333333333333333
4500.0,0,4,101,23,0,1,0,8.412054873292933,0,1,0,0.38333333333333336
8558.82,0,2,104,44,1,0,0,9.054834440877313,0,2,0,0.7333333333333333
4850.9,0,1,102,4,0,0,0,8.487125659793842,0,1,0,0.06666666666666667
41126.33,0,3,102,10,0,0,0,10.624428142997706,0,2,0,0.16666666666666666
85837.07,1,7,101,0,0,0,1,11.36021789336123,1,3,1,0.0
4581.78,0,2,105,27,0,0,0,8.430061079865757,0,1,0,0.45
2000.0,0,5,101,0,0,1,0,7.601402334583733,0,1,0,0.0
4020.12,0,1,105,23,0,0,0,8.299315749774527,0,1,0,0.38333333333333336
539.89,0,5,104,37,0,0,0,6.293215931000806,0,0,0,0.6166666666666667
70814.96,0,2,104,49,0,0,1,11.167839678006514,0,3,0,0.8166666666666667
210553.38,0,3,104,18,0,0,1,12.257499236033402,0,4,0,0.3
3087.95,1,2,105,22,0,0,0,8.035586506319467,0,1,0,0.36666666666666664
64500.0,0,1,101,23,0,1,1,11.07443600653965,0,3,0,0.38333333333333336
2624.36,0,2,101,17,0,0,0,7.872973308479645,0,1,0,0.2833333333333333
210824.26,0,2,103,12,0,0,1,12.258784917692408,0,4,0,0.2
26500.0,0,4,102,31,0,1,0,10.184937747111391,0,2,0,0.5166666666666667
1239.11,0,8,101,17,0,0,0,7.122955364342031,0,1,0,0.2833333333333333
26525.09,0,3,101,45,0,0,0,10.185884055946078,0,2,0,0.75
44236.07,0,7,102,32,0,0,0,10.697318404346516,0,2,0,0.5333333333333333
1000.0,0,3,101,51,0,1,0,6.90875477931522,0,1,0,0.85
4622.7,0,1,101,3,0,0,0,8.438950529354754,0,1,0,0.05
42736.9,0,2,105,8,1,0,0,10.662841393365587,0,2,0,0.13333333333333333
1000.0,1,3,102,15,1,1,0,6.90875477931522,0,1,0,0.25
1139.13,1,2,105,24,0,0,0,7.038897569974754,0,1,0,0.4
1980.91,0,6,105,29,1,0,0,7.591816305180825,0,1,0,0.48333333333333334
7977.37,1,5,101,3,0,0,0,8.984489408928177,0,2,0,0.05
537.32,0,4,104,12,0,0,0,6.288453178880062,0,0,0,0.2
500.0,1,3,103,20,1,1,0,6.2166061010848646,0,0,0,0.3333333333333333
2181.65,1,3,104,30,0,0,0,7.688295013874398,0,1,0,0.5
1253.56,0,4,101,49,0,0,0,7.1345401924826115,0,1,0,0.8166666666666667
44000.0,0,1,101,11,1,1,0,10.691967639914864,0,2,0,0.18333333333333332
3782.58,0,1,101,0,0,0,0,8.238425930354012,0,1,0,0.0
26880.23,1,2,103,20,0,0,1,10.199183552518749,1,2,0,0.3333333333333333
2219.88,0,1,105,11,1,0,0,7.705658792718426,0,1,0,0.18333333333333332
8415.28,0,5,104,14,1,0,0,9.037923204386036,0,2,0,0.23333333333333334
913.38,0,1,104,30,0,0,0,6.818246239975433,0,0,0,0.5
12998.13,0,1,105,28,0,0,0,9.472637711127302,0,2,0,0.4666666666666667
0.0,0,7,104,5,0,1,0,0.0,0,0,0,0.08333333333333333
73885.28,0,8,101,18,0,0,0,11.210282433407743,0,3,0,0.3
780.17,0,3,105,33,0,0,0,6.660792795807374,0,0,0,0.55
4079.29,0,3,102,37,0,0,0,8.313923343303628,0,1,0,0.6166666666666667
38000.0,1,5,101,13,0,1,1,10.545367754151743,1,2,0,0.21666666666666667
4093.88,1,1,103,10,0,0,0,8.317492691828495,0,1,0,0.16666666666666666
2961.95,0,3,105,50,0,0,0,7.993940672642119,0,1,0,0.8333333333333334
33969.08,0,1,102,24,1,0,0,10.43323541617099,0,2,0,0.4
36500.0,0,3,103,21,0,1,0,10.505094936455558,0,2,0,0.35
45500.0,1,8,101,28,0,1,1,10.725489582719506,1,2,0,0.4666666666666667
140000.71,0,5,101,11,0,0,1,11.849409915802562,0,4,0,0.18333333333333332
1500.0,0,8,101,25,0,1,0,7.313886831633462,0,1,0,0.4166666666666667
3819.92,0,5,104,30,0,0,0,8.248246510300213,0,1,0,0.5
30363.03,0,4,105,18,1,0,0,10.32101396314829,0,2,0,0.3
2374.96,0,5,101,18,0,0,0,7.77315684532399,0,1,0,0.3
3500.0,0,4,102,29,0,1,1,8.160803920954665,0,1,0,0.48333333333333334
4591.46,0,3,101,1,0,0,0,8.432171107198329,0,1,0,0.016666666666666666
3000.0,1,2,101,18,0,1,0,8.006700845440367,0,1,0,0.3
1677.75,1,4,103,0,0,0,1,7.425804747837447,0,1,1,0.0
2000.0,0,2,104,11,1,1,0,7.601402334583733,0,1,0,0.18333333333333332
16000.0,0,3,104,8,0,1,0,9.680406499268875,0,2,0,0.13333333333333333
45550.03,0,1,102,11,0,0,0,10.726588514946167,0,2,0,0.18333333333333332
76000.0,0,4,103,39,0,1,1,11.23850177707664,0,3,0,0.65
4055.52,1,2,101,22,0,0,0,8.30808074218165,0,1,0,0.36666666666666664
3088.6,0,2,101,25,0,0,0,8.03579691167425,0,1,0,0.4166666666666667
14316.07,0,3,105,26,0,0,0,9.569207810640824,0,2,0,0.43333333333333335
640.29,0,1,104,26,0,0,1,6.463481772707183,0,0,0,0.43333333333333335
0.0,1,8,105,23,0,1,0,0.0,0,0,0,0.38333333333333336
19374.79,1,3,105,7,0,0,1,9.871779627583852,1,2,0,0.11666666666666667
18500.0,0,2,104,9,0,1,0,9.825580063659602,0,2,0,0.15
4664.61,0,1,105,9,0,0,0,8.447973865719039,0,1,0,0.15
9473.27,0,6,102,17,0,0,0,9.156334982127639,0,2,0,0.2833333333333333
12081.0,0,4,101,8,1,0,0,9.399472020698687,0,2,0,0.13333333333333333
53500.0,0,3,101,7,0,1,0,10.887455624298198,0,3,0,0.11666666666666667
3534.82,0,2,101,22,1,0,0,8.170700517484455,0,1,0,0.36666666666666664
25474.62,0,5,101,29,0,0,0,10.14547719538064,0,2,0,0.48333333333333334
17175.47,0,7,102,13,0,0,0,9.751295702947626,0,2,0,0.21666666666666667
1141.39,0,3,104,31,0,0,0,7.040877838045607,0,1,0,0.5166666666666667
25000.0,1,1,104,9,0,1,1,10.12667110305036,1,2,0,0.15
37716.13,0,1,103,28,0,0,0,10.537869646896112,0,2,0,0.4666666666666667
3174.12,0,1,101,30,0,0,0,8.063100705888159,0,1,0,0.5
3500.0,0,5,104,14,0,1,0,8.160803920954665,0,1,0,0.23333333333333334
1229.41,0,8,102,18,1,0,0,7.115102726156584,0,1,0,0.3
36562.48,0,8,101,20,0,0,0,10.50680520703381,0,2,0,0.3333333333333333
3833.95,1,6,102,18,1,0,0,8.251911675906715,0,1,0,0.3
2000.0,0,1,102,23,0,1,0,7.601402334583733,0,1,0,0.38333333333333336
0.0,0,8,102,20,1,1,0,0.0,0,0,0,0.3333333333333333
34514.03,1,2,104,26,0,0,1,10.449150160324509,1,2,0,0.43333333333333335
32553.39,0,2,104,18,0,0,0,10.390667507974294,0,2,0,0.3
4798.21,0,5,104,23,0,0,1,8.476206600017326,0,1,0,0.38333333333333336
4106.95,0,1,101,12,1,0,0,8.320679399601445,0,1,0,0.2
484.04,0,6,104,18,0,0,1,6.184231361763476,0,0,0,0.3
2615.95,0,8,104,22,0,0,0,7.869764796501237,0,1,0,0.36666666666666664
14729.23,1,5,101,4,0,0,1,9.597657123727169,1,2,0,0.06666666666666667
0.0,0,6,104,4,0,1,0,0.0,0,0,0,0.06666666666666667
16000.0,0,3,103,11,1,1,0,9.680406499268875,0,2,0,0.18333333333333332
8091.13,0,1,102,27,0,0,0,8.99864726340822,0,2,0,0.45
95916.46,0,6,101,3,0,0,0,11.47124330895045,0,3,0,0.05
1700.05,0,4,103,16,0,0,0,7.439000986437692,0,1,0,0.26666666666666666
2000.0,0,7,101,2,0,1,0,7.601402334583733,0,1,0,0.03333333333333333
2395.37,1,1,101,25,0,0,0,7.781710371353242,0,1,0,0.4166666666666667
80515.24,0,2,101,24,0,0,1,11.296214182190488,0,3,0,0.4
26125.72,0,2,105,5,1,0,0,10.170713824420504,0,2,0,0.08333333333333333
6327.41,0,5,102,25,0,0,0,8.752804298751904,0,2,0,0.4166666666666667
29632.54,0,6,102,2,0,0,0,10.2966621069378,0,2,0,0.03333333333333333
4500.0,1,8,102,4,0,1,0,8.412054873292933,0,1,0,0.06666666666666667
30703.28,0,2,105,23,0,0,0,10.332157337538886,0,2,0,0.38333333333333336
12500.0,0,3,103,6,0,1,0,9.433563920090563,0,2,0,0.1
1048.87,0,1,105,6,1,0,0,6.956421625962728,0,1,0,0.1
70623.94,0,2,102,18,0,0,0,11.16513861889086,0,3,0,0.3
77554.1,0,2,101,4,0,0,0,11.258743930465537,0,3,0,0.06666666666666667
170573.63,0,4,103,36,0,0,1,12.04692819254746,0,4,0,0.6
15244.37,0,3,102,23,0,0,0,9.63203112938038,0,2,0,0.38333333333333336
2518.75,0,2,104,5,0,0,0,7.831914969234988,0,1,0,0.08333333333333333
8000.0,0,4,105,21,0,1,0,8.987321812850125,0,2,0,0.35
3978.72,1,6,103,43,0,0,0,8.288966744044888,0,1,0,0.7166666666666667
29000.0,0,2,105,8,0,1,0,10.275085591132715,0,2,0,0.13333333333333333
2500.0,0,2,103,1,0,1,0,7.824445930877619,0,1,0,0.016666666666666666
53802.55,0,5,102,4,0,0,0,10.893094729103064,0,3,0,0.06666666666666667
2078.61,0,5,103,11,0,0,0,7.639935655115041,0,1,0,0.18333333333333332
2829.19,0,6,101,48,0,0,0,7.948099126192829,0,1,0,0.8
500.0,0,2,104,1,1,1,0,6.2166061010848646,0,0,0,0.016666666666666666
24000.0,0,4,101,13,0,1,0,10.085850775128717,0,2,0,0.21666666666666667
4932.78,1,7,102,0,0,0,1,8.50386070752609,0,1,1,0.0
500.0,1,3,103,3,0,1,0,6.2166061010848646,0,0,0,0.05
1744.19,0,3,101,4,0,0,0,7.464618711230746,0,1,0,0.06666666666666667
2572.96,0,8,101,16,0,0,0,7.853200848019784,0,1,0,0.26666666666666666
88821.37,0,1,104,0,0,0,1,11.394393811669568,0,3,0,0.0
576.96,1,5,101,6,0,0,0,6.359504662125411,0,0,0,0.1
1000.0,1,6,103,10,0,1,0,6.90875477931522,0,1,0,0.16666666666666666
2517.89,0,1,102,19,0,0,0,7.83157360727686,0,1,0,0.31666666666666665
2250.13,0,5,102,51,0,0,0,7.719187591349317,0,1,0,0.85
4011.15,1,3,101,24,1,0,0,8.29708253621941,0,1,0,0.4
1500.0,1,6,104,0,1,1,1,7.313886831633462,0,1,1,0.0
4707.54,1,7,105,16,0,0,0,8.457133160188537,0,1,0,0.26666666666666666
1485.77,0,6,101,19,0,0,0,7.304361260656977,0,1,0,0.31666666666666665
1500.0,0,1,105,27,0,1,0,7.313886831633462,0,1,0,0.45
13570.42,0,5,103,21,0,0,0,9.515721389948217,0,2,0,0.35
4218.37,0,7,104,28,0,0,0,8.347441106785805,0,1,0,0.4666666666666667
13500.0,1,4,104,27,0,1,1,9.510519035757246,1,2,0,0.45
38000.0,0,4,104,47,0,1,0,10.545367754151743,0,2,0,0.7833333333333333
85292.79,0,1,104,28,0,0,0,11.353856928953853,0,3,0,0.4666666666666667
521.84,1,6,103,18,1,0,0,6.259275489917351,0,0,0,0.3
14759.83,0,1,103,53,0,0,1,9.599732329635774,0,2,0,0.8833333333333333
88397.55,0,2,102,19,0,0,0,11.389610845776277,0,3,0,0.31666666666666665
219408.83,0,7,101,4,1,0,1,12.298696629830536,0,4,0,0.06666666666666667
14000.0,0,7,104,29,0,1,0,9.546884034617925,0,2,0,0.48333333333333334
2499.92,0,8,101,17,1,0,0,7.824413943160899,0,1,0,0.2833333333333333
74720.41,0,3,102,50,0,0,1,11.22152194317436,0,3,0,0.8333333333333334
13865.39,0,1,101,33,0,0,0,9.537223205459126,0,2,0,0.55
3922.32,0,3,101,10,1,0,0,8.27469351310975,0,1,0,0.16666666666666666
500.0,1,1,104,28,0,1,0,6.2166061010848646,0,0,0,0.4666666666666667
60190.02,0,6,104,8,0,0,0,11.00527845073483,0,3,0,0.13333333333333333
2761.14,0,4,102,30,0,0,0,7.923761020591963,0,1,0,0.5
41566.08,0,3,101,20,1,0,0,10.635063786815856,0,2,0,0.3333333333333333
2762.35,0,1,102,52,0,0,0,7.92419899080613,0,1,0,0.8666666666666667
22712.48,0,3,102,2,0,0,0,10.030713859819807,0,2,0,0.03333333333333333
2413.7,0,6,104,12,0,0,0,7.789330334767798,0,1,0,0.2
16291.27,0,5,103,16,0,0,0,9.698446041181926,0,2,0,0.26666666666666666
0.0,0,1,103,7,0,1,0,0.0,0,0,0,0.11666666666666667
84483.43,0,1,103,20,0,0,0,11.34432253601221,0,3,0,0.3333333333333333
3421.86,1,3,105,2,1,0,0,8.138231737898264,0,1,0,0.03333333333333333
2068.7,0,1,104,22,0,0,0,7.635158948220172,0,1,0,0.36666666666666664
1000.0,1,7,103,21,0,1,0,6.90875477931522,0,1,0,0.35
3500.0,0,4,103,14,1,1,0,8.160803920954665,0,1,0,0.23333333333333334
137073.06,0,1,101,3,0,0,1,11.828276642689007,0,4,0,0.05
462.66,0,6,105,15,1,0,0,6.139151525006747,0,0,0,0.25
2000.0,0,2,102,24,0,1,0,7.601402334583733,0,1,0,0.4
31570.2,0,2,102,5,0,0,0,10.360000591599364,0,2,0,0.08333333333333333
4831.58,0,4,105,30,1,0,0,8.483135765523835,0,1,0,0.5
3001.89,0,1,104,36,0,0,0,8.007330437275805,0,1,0,0.6
33495.12,0,3,101,0,0,0,0,10.419184890209877,0,2,0,0.0
4177.75,0,6,101,2,0,0,0,8.337767437734309,0,1,0,0.03333333333333333
5255.81,0,7,101,30,0,0,0,8.567279657879824,0,2,0,0.5
14308.55,0,2,103,20,0,0,0,9.568682425515163,0,2,0,0.3333333333333333
1694.03,0,4,101,18,0,0,0,7.4354557187729675,0,1,0,0.3
30500.0,0,2,105,18,1,1,0,10.32551474894327,0,2,0,0.3
91031.02,0,4,105,16,0,0,0,11.418966591739782,0,3,0,0.26666666666666666
4333.56,0,2,103,50,0,0,0,8.37437538463993,0,1,0,0.8333333333333334
47635.43,0,4,103,10,1,0,0,10.77135308363361,0,2,0,0.16666666666666666
4264.36,1,1,102,9,1,0,0,8.35828186433549,0,1,0,0.15
3634.37,1,7,101,53,0,0,0,8.198466172958119,0,1,0,0.8833333333333333
27281.34,1,7,104,5,0,0,0,10.213994885404851,1,2,0,0.08333333333333333
2501.48,0,2,101,0,0,0,1,7.825037519149447,0,1,0,0.0
3235.58,0,5,101,39,1,0,0,8.08227249573971,0,1,0,0.65
4723.33,0,1,102,22,1,0,0,8.460481030931623,0,1,0,0.36666666666666664
42527.83,0,5,101,15,1,0,0,10.657937477876326,0,2,0,0.25
30827.13,1,2,102,0,0,0,1,10.336182863834626,1,2,1,0.0
3262.56,0,1,104,26,1,0,1,8.090573903075564,0,1,0,0.43333333333333335
1000.0,0,5,104,11,0,1,0,6.90875477931522,0,1,0,0.18333333333333332
69066.23,0,3,103,21,0,0,0,11.142835657036748,0,3,0,0.35
3977.38,0,4,105,0,1,0,0,8.288629980241302,0,1,0,0.0
3000.0,1,4,102,3,0,1,0,8.006700845440367,0,1,0,0.05
3937.92,0,1,105,46,0,0,0,8.278661853041381,0,1,0,0.7666666666666667
33973.41,0,1,103,10,0,0,0,10.433362873158478,0,2,0,0.16666666666666666
1962.7,0,4,102,15,0,0,0,7.582585727756185,0,1,0,0.25
23992.2,0,4,105,2,0,0,0,10.085525735850277,0,2,0,0.03333333333333333
31170.21,0,1,102,10,1,0,0,10.347250191385537,0,2,0,0.16666666666666666
4895.17,1,2,101,36,0,0,0,8.496208545811582,0,1,0,0.6
47511.17,0,4,102,22,0,0,0,10.768741167732736,0,2,0,0.36666666666666664
4413.81,0,4,102,15,0,0,0,8.392720077004435,0,1,0,0.25
4000.0,0,6,102,5,1,1,0,8.294299608857235,0,1,0,0.08333333333333333
30688.99,0,3,103,17,0,0,0,10.331691821774694,0,2,0,0.2833333333333333
2500.0,0,4,105,26,0,1,0,7.824445930877619,0,1,0,0.43333333333333335
70964.56,0,4,102,1,0,0,0,11.169949967916201,0,3,0,0.016666666666666666
7500.0,0,2,103,30,0,1,0,8.922791623969637,0,2,0,0.5
4264.58,0,1,102,0,0,0,1,8.35833344130123,0,1,0,0.0
220173.5,1,1,105,49,0,0,1,12.302175692750223,1,4,0,0.8166666666666667
4407.63,0,6,101,36,0,0,0,8.391319262580453,0,1,0,0.6
2751.32,0,2,101,5,0,0,0,7.920199471363115,0,1,0,0.08333333333333333
4231.73,0,4,103,46,0,0,0,8.350602453936638,0,1,0,0.7666666666666667
62434.35,0,4,104,14,1,0,0,11.041886900363597,0,3,0,0.23333333333333334
3081.32,1,3,104,49,0,0,0,8.03343783917291,0,1,0,0.8166666666666667
4641.25,0,6,103,14,0,0,0,8.442954441480705,0,1,0,0.23333333333333334
2000.0,0,5,104,5,0,1,0,7.601402334583733,0,1,0,0.08333333333333333
1000.0,1,1,102,34,0,1,0,6.90875477931522,0,1,0,0.5666666666666667
545.8,0,5,101,53,0,0,0,6.304083104849794,0,0,0,0.8833333333333333
11500.0,0,3,101,22,1,1,0,9.350189267092581,0,2,0,0.36666666666666664
53500.0,0,2,101,11,0,1,0,10.887455624298198,0,3,0,0.18333333333333332
26253.76,0,5,102,25,0,0,0,10.175602584914202,0,2,0,0.4166666666666667
282.11,1,5,103,2,0,0,0,5.645835514701352,0,0,0,0.03333333333333333
234.34,0,2,102,44,0,0,0,5.461031277035783,0,0,0,0.7333333333333333
4487.54,1,8,103,55,0,0,0,8.409282760820174,0,1,0,0.9166666666666666
3507.96,0,4,103,23,0,0,0,8.163074976259194,0,1,0,0.38333333333333336
14162.37,0,4,104,0,0,0,1,9.558414333281831,0,2,0,0.0
465.72,1,1,104,0,0,0,0,6.1457295061194115,0,0,1,0.0
36762.55,0,2,102,51,1,0,1,10.512262144168075,0,2,0,0.85
4053.9,0,3,102,18,0,0,0,8.307681305332974,0,1,0,0.3
46912.86,0,4,103,27,0,0,0,10.756068433164291,0,2,0,0.45
51854.87,0,3,103,45,0,0,1,10.856223418435885,0,3,0,0.75
25305.71,0,5,102,53,1,0,1,10.138824856943002,0,2,0,0.8833333333333333
69000.0,0,2,102,38,0,1,1,11.141876276228,0,3,0,0.6333333333333333
43000.0,0,5,104,29,0,1,0,10.668978650219241,0,2,0,0.48333333333333334
44211.61,0,6,104,43,1,0,0,10.696765321494809,0,2,0,0.7166666666666667
2000.0,0,5,101,0,0,1,0,7.601402334583733,0,1,0,0.0
4949.41,0,5,103,4,0,0,1,8.507225680415491,0,1,0,0.06666666666666667
77000.0,0,7,105,11,0,1,0,11.251573687764477,0,3,0,0.18333333333333332
2779.82,0,1,101,3,0,0,0,7.930501127220123,0,1,0,0.05
95055.18,0,5,105,0,0,0,0,11.462223364214331,0,3,0,0.0
500.0,0,8,101,3,0,1,0,6.2166061010848646,0,0,0,0.05
49322.08,0,4,103,21,0,0,0,10.806147404639027,0,2,0,0.35
3242.68,0,2,102,15,0,0,0,8.084463766719884,0,1,0,0.25
74662.65,0,8,101,47,0,0,1,11.220748639567178,0,3,0,0.7833333333333333
500.0,0,1,105,24,0,1,0,6.2166061010848646,0,0,0,0.4
2314.93,0,2,103,17,0,0,0,7.747566613711072,0,1,0,0.2833333333333333
68759.64,0,1,105,29,0,0,0,11.138386767190525,0,3,0,0.48333333333333334
3655.1,0,3,102,19,1,0,0,8.204152284497566,0,1,0,0.31666666666666665
3107.52,0,3,105,7,0,0,0,8.041902007660063,0,1,0,0.11666666666666667
62000.0,0,3,105,7,0,1,0,11.034905792929415,0,3,0,0.11666666666666667
45282.06,0,7,103,34,0,0,0,10.720688290098973,0,2,0,0.5666666666666667
1500.0,0,3,101,41,0,1,0,7.313886831633462,0,1,0,0.6833333333333333
10816.81,0,3,104,15,0,0,0,9.288949128956743,0,2,0,0.25
4061.53,0,7,103,12,1,0,0,8.30956121122611,0,1,0,0.2
3500.0,0,6,105,27,0,1,0,8.160803920954665,0,1,0,0.45
49214.86,0,2,102,4,0,0,0,10.80397120825789,0,2,0,0.06666666666666667
938.3,0,1,102,20,0,0,0,6.84513491700047,0,0,0,0.3333333333333333
1618.85,0,4,101,2,0,0,0,7.390088831346878,0,1,0,0.03333333333333333
3865.9,1,6,104,30,0,0,0,8.260208431433258,0,1,0,0.5
70676.04,0,4,105,0,1,0,1,11.165876046665913,0,3,0,0.0
49731.82,0,2,101,3,0,0,0,10.814420356314601,0,2,0,0.05
1500.0,0,5,104,1,0,1,0,7.313886831633462,0,1,0,0.016666666666666666
60981.82,0,5,105,37,0,0,1,11.018347464143378,0,3,0,0.6166666666666667
43722.37,0,4,101,3,1,0,0,10.685638020747119,0,2,0,0.05
1500.0,0,6,101,1,0,1,0,7.313886831633462,0,1,0,0.016666666666666666
239245.68,0,6,104,7,1,0,1,12.385250432520904,0,4,0,0.11666666666666667
377.01,0,5,104,11,0,0,0,5.934920650296115,0,0,0,0.18333333333333332
2873.92,1,5,101,11,0,0,0,7.963780126757341,0,1,0,0.18333333333333332
2858.72,0,5,105,49,1,0,0,7.958478996923273,0,1,0,0.8166666666666667
2701.12,0,4,103,28,0,0,0,7.901791929080983,0,1,0,0.4666666666666667
36976.98,0,3,105,23,0,0,0,10.518077879328018,0,2,0,0.38333333333333336
13739.37,0,5,105,16,0,0,0,9.52809349408917,0,2,0,0.26666666666666666
85788.63,0,4,104,21,1,0,0,11.359653415700734,0,3,0,0.35
2604.91,0,3,103,22,0,0,0,7.865537221401543,0,1,0,0.36666666666666664
4844.72,0,1,102,9,1,0,0,8.485851120095115,0,1,0,0.15
2099.08,0,5,103,0,0,0,0,7.649730718224005,0,1,0,0.0
2414.4,0,4,101,25,0,0,0,7.789620183841275,0,1,0,0.4166666666666667
76500.0,0,2,104,28,0,1,0,11.245059091624615,0,3,0,0.4666666666666667
15037.84,0,2,101,3,0,0,0,9.618391466869765,0,2,0,0.05
47000.0,0,2,103,12,0,1,0,10.757924157061597,0,2,0,0.2
22204.71,0,8,101,26,0,0,0,10.008104741995474,0,2,0,0.43333333333333335
4499.77,0,6,102,5,0,0,0,8.412003772231685,0,1,0,0.08333333333333333
2947.76,1,4,102,20,0,0,0,7.989140021983621,0,1,0,0.3333333333333333
3317.82,0,3,104,9,0,0,0,8.10736457704653,0,1,0,0.15
22000.0,0,5,104,23,0,1,0,9.99884318585288,0,2,0,0.38333333333333336
2092.27,0,4,101,4,1,0,0,7.6464827155593795,0,1,0,0.06666666666666667
4771.02,0,8,105,55,0,0,0,8.47052497432386,0,1,0,0.9166666666666666
15459.94,0,1,105,2,0,0,0,9.6460721223629,0,2,0,0.03333333333333333
2976.98,0,1,102,33,0,0,0,7.99900049730468,0,1,0,0.55
1188.07,1,4,104,3,0,0,1,7.080926767960357,0,1,0,0.05
3897.02,0,2,102,27,0,0,1,8.26822401089067,0,1,0,0.45
1500.0,0,4,101,25,0,1,0,7.313886831633462,0,1,0,0.4166666666666667
2927.81,0,6,103,11,0,0,0,7.982351476167857,0,1,0,0.18333333333333332
58500.0,0,1,101,60,0,1,1,10.97679912709094,0,3,0,1.0
17000.0,0,3,105,31,0,1,0,9.741027444837728,0,2,0,0.5166666666666667
4500.0,0,5,105,40,0,1,0,8.412054873292933,0,1,0,0.6666666666666666
36819.52,0,6,105,28,0,0,0,10.513810577446714,0,2,0,0.4666666666666667
23000.0,0,3,103,18,0,1,0,10.043292972227004,0,2,0,0.3
30986.29,0,2,103,57,1,0,0,10.341332399394302,0,2,0,0.95
82872.8,0,4,105,37,0,0,0,11.325074247745324,0,3,0,0.6166666666666667
45284.92,0,3,102,19,0,0,0,10.720751446380538,0,2,0,0.31666666666666665
2020.17,1,5,101,18,0,0,0,7.611431830639878,0,1,0,0.3
4000.0,1,4,103,1,0,1,0,8.294299608857235,0,1,0,0.016666666666666666
2517.81,1,2,102,21,0,0,0,7.83154184675122,0,1,0,0.35
500.0,0,5,102,26,1,1,0,6.2166061010848646,0,0,0,0.43333333333333335
82229.07,0,3,101,36,0,0,1,11.317276329235405,0,3,0,0.6
9500.0,0,1,103,19,1,1,0,9.15915233520675,0,2,0,0.31666666666666665
292.39,0,4,102,12,0,0,0,5.681502781965119,0,0,0,0.2
98209.31,0,7,101,0,0,0,1,11.494866478648213,0,3,0,0.0
12143.88,0,5,101,0,0,0,0,9.404662960778156,0,2,0,0.0
3926.27,0,2,102,10,1,0,0,8.275699806989145,0,1,0,0.16666666666666666
89500.0,0,5,105,1,0,1,0,11.402005077384885,0,3,0,0.016666666666666666
4000.0,0,2,102,54,1,1,0,8.294299608857235,0,1,0,0.9
872.79,0,4,104,2,1,0,0,6.772840072185427,0,0,0,0.03333333333333333
3052.67,1,4,104,14,1,0,0,8.024099424930391,0,1,0,0.23333333333333334
56000.0,0,2,102,1,0,1,0,10.933124826700707,0,3,0,0.016666666666666666
2627.17,0,2,105,13,1,0,0,7.874043065487971,0,1,0,0.21666666666666667
740.94,1,7,104,29,0,0,0,6.6092683773641365,0,0,0,0.48333333333333334
35000.0,1,2,103,1,0,1,1,10.463131911491967,1,2,0,0.016666666666666666
70674.6,0,6,101,28,1,0,0,11.165855672090665,0,3,0,0.4666666666666667
2538.28,0,5,101,27,0,0,0,7.839635855261979,0,1,0,0.45
4654.84,0,4,105,1,0,0,0,8.44587762455964,0,1,0,0.016666666666666666
75500.0,0,1,104,13,0,1,1,11.231901180182515,0,3,0,0.21666666666666667
22634.19,0,2,105,20,1,0,0,10.027261053914794,0,2,0,0.3333333333333333
4913.74,0,1,105,12,1,0,0,8.499994131894155,0,1,0,0.2
3500.0,0,4,101,18,1,1,0,8.160803920954665,0,1,0,0.3
552.58,0,8,104,28,0,0,0,6.316406276483228,0,0,0,0.4666666666666667
32477.24,0,6,103,54,1,0,0,10.388325605615318,0,2,0,0.9
9848.79,1,1,104,25,0,0,0,9.19520541414191,0,2,0,0.4166666666666667
10642.96,0,2,101,0,0,0,0,9.272747874104798,0,2,0,0.0
4628.99,1,1,102,1,0,0,0,8.440309987250734,0,1,0,0.016666666666666666
48500.0,0,8,104,20,0,1,1,10.789339695269716,0,2,0,0.3333333333333333
1074.06,0,2,104,23,0,0,1,6.9801317529577105,0,1,0,0.38333333333333336
78694.72,0,2,103,13,0,0,0,11.273344049190941,0,3,0,0.21666666666666667
4252.62,1,4,102,8,0,0,0,8.355525664078643,0,1,0,0.13333333333333333
4000.0,0,4,102,37,0,1,0,8.294299608857235,0,1,0,0.6166666666666667
585.78,0,2,105,24,0,0,0,6.374649962525065,0,0,0,0.4
1970.83,0,5,102,2,0,0,0,7.586717324550001,0,1,0,0.03333333333333333
3000.0,0,1,103,28,0,1,0,8.006700845440367,0,1,0,0.4666666666666667
